id,response,type,length,num_sentence,num_word,words_cut
11,"研究動機：
- 媒體同一主題的報導存在明顯差異，想要比較臺灣四大報的報導風格。

研究目的：
- 比較臺灣四大報《蘋果日報》、《自由時報》、《聯合報》、《中國時報》的報導風格。
- 分析四大報頭條標題及內文的用字風格。
- 探討四大報頭條標題及內文的差異。
- 測試統計及機器學習模型在區隔報紙風格上的效果。

研究方法：
- 選取每天頭版頭條新聞，資料期間為2012年至2018年。
- 分析常用詞彙、句長、標點、虛字等因素。
- 透過Jaccard指標及Yue指標將同時期報導及四大報分類。
- 以能代表兩報風格的常見詞彙為解釋變數，分別使用統計及機器學習模型區隔《自由時報》或《蘋果日報》。

研究結果：
- 四大報頭條標題及內文的用字風格不完全相同。
- 透過Jaccard指標分類，同期報導被歸為同一群；透過Yue指標分類，四大報被區分為三群。
- 《自由時報》偏向政治新聞，而《蘋果日報》偏向社會新聞。
- 統計及機器學習模型皆能準確地區隔《自由時報》或《蘋果日報》。",point,345,18,136,研究動機 媒體 同一 主題 報導 存在 明顯 差異 想要 比較 臺灣 四大報 報導 風格 研究目的 比較 臺灣 四大報 蘋果日報 自由時報 聯合報 中國時報 報導 風格 分析 四大報 頭條 標題 內文 用字 風格 探討 四大報 頭條 標題 內文 差異 測試 統計 機器 學習 模型 區隔 報紙 風格 效果 研究方法 選取 每天 頭版頭條 新聞 資料 期間 為 2012 年 2018 年 分析 常用 詞彙 句長 標點 虛字 因素 透過 Jaccard 指標 Yue 指標 將同 時期 報導 四大報 分類 以能 代表 兩報 風格 常見 詞彙 為 解釋 變數 使用 統計 機器 學習 模型 區隔 自由時報 蘋果日報 研究結果 四大報 頭條 標題 內文 用字 風格 完全 相同 透過 Jaccard 指標 分類 同期 報導 為 一羣 透過 Yue 指標 分類 四大報 區分 為 三 羣 自由時報 偏向 政治 新聞 蘋果日報 偏向 社會 新聞 統計 機器 學習 模型 皆 準確 地區 隔 自由時報 蘋果日報 
12,"研究動機：
- 媒體對同一主題的報導經常有明顯差異，探討不同報紙的報導風格。

研究目的：
- 比較臺灣四大報《蘋果日報》、《自由時報》、《聯合報》、《中國時報》的報導風格。
- 探究四大報報導風格的差異，包括常用詞彙、句長、標點、虛字等。
- 分析四大報報導風格的差異是否有明顯的趨勢。

研究方法：
- 選取每天頭版頭條新聞，資料期間為2012年至2018年，分析頭條標題及內文。
- 比較四大報的標題用字風格，使用Jaccard指標及Yue指標進行分析。
- 比較四大報的常用詞彙，建立統計及機器學習模型進行分類分析。

研究結果：
- 四大報的標題用字風格不完全相同，Jaccard指標將同時期報導放在同一群，Yue指標將四大報分成三群。
- 《自由時報》傾向報導政治新聞，而《蘋果日報》傾向報導社會新聞。
- 統計及機器學習模型都能有效區隔《自由時報》或《蘋果日報》。",point,308,14,120,研究動機 媒體 同一 主題 報導 經常 明顯 差異 探討 不同 報紙 報導 風格 研究目的 比較 臺灣 四大報 蘋果日報 自由時報 聯合報 中國時報 報導 風格 探究 四大報 報導 風格 差異 包括 常用 詞彙 句長 標點 虛字 分析 四大報 報導 風格 差異 是否 明顯 趨勢 研究方法 選取 每天 頭版頭條 新聞 資料 期間 為 2012 年 2018 年 分析 頭條 標題 內文 比較 四大報 標題 用字 風格 使用 Jaccard 指標 Yue 指標 進行 分析 比較 四大報 常用 詞彙 建立 統計 機器 學習 模型 進行 分類 分析 研究結果 四大報 標題 用字 風格 完全 相同 Jaccard 指標 將同 時期 報導 放在 一羣 Yue 指標 四大報 分成 三 羣 自由時報 傾向 報導 政治 新聞 蘋果日報 傾向 報導 社會 新聞 統計 機器 學習 模型 有效 區隔 自由時報 蘋果日報 
13,"研究動機：
媒體對同一主題的報導經常有明顯差異，想進一步了解臺灣四大報的報導風格差異，並且分析可能的原因。

研究目的：
比較臺灣四大報《蘋果日報》、《自由時報》、《聯合報》、《中國時報》的報導風格，並且找出標題常用詞彙、句長、標點、虛字的差異。同時，透過樣本統計及機器學習模型，區隔出報紙的身分。

研究方法：
利用每日頭版頭條新聞，資料期間為2012年至2018年，避免報紙立場及題材干擾，選取相同主題頭條標題涵蓋四大報，但頭條內文僅有《蘋果日報》、《自由時報》。接著，分析常用詞彙、句長、標點、虛詞等報導風格差異。

研究結果：
1. 四大報的頭條標題用字風格不完全相同，其中標題的Jaccard指標將同時期報導放在同一群，Yue指標將四大報分成三群。
2. 內文分析發現《自由時報》傾向政治新聞，《蘋果日報》傾向社會新聞。
3. 以能夠代表兩報的常見詞彙為解釋變數，統計及機器學習模型都能準確地區隔《自由時報》或《蘋果日報》。",num,340,12,136,研究動機 媒體 同一 主題 報導 經常 明顯 差異 想 進一步 瞭解 臺灣 四大報 報導 風格 差異 分析 可能 原因 研究目的 比較 臺灣 四大報 蘋果日報 自由時報 聯合報 中國時報 報導 風格 找出 標題 常用 詞彙 句長 標點 虛字 差異 透過 樣本 統計 機器 學習 模型 區隔 出 報紙 身分 研究方法 利用 每日 頭版頭條 新聞 資料 期間 為 2012 年 2018 年 避免 報紙 立場 題材 幹擾 選取 相同 主題 頭條 標題 涵蓋 四大報 頭條 內文 僅有 蘋果日報 自由時報 接著 分析 常用 詞彙 句長 標點 虛詞 報導 風格 差異 研究結果 四大報 頭條 標題 用字 風格 完全 相同 標題 Jaccard 指標 將同 時期 報導 放在 一羣 Yue 指標 四大報 分成 三 羣 內文 分析 發現 自由時報 傾向 政治 新聞 蘋果日報 傾向 社會 新聞 能夠 代表 兩報 常見 詞彙 為 解釋 變數 統計 機器 學習 模型 準確 地區 隔 自由時報 蘋果日報 
14,"研究動機：
1. 媒體對同一主題的報導經常有明顯差異。
2. 想比較臺灣四大報的報導風格。

研究目的：
了解四大報的報導風格是否完全相同，並分析其相異之處。

研究方法：
1. 選取每天頭版頭條新聞，資料期間為2012年至2018年。
2. 比較四大報在報導標題及內文的常用詞彙、句長、標點、虛字等語言特徵，並分析其風格是否有不同。
3. 使用Jaccard指標和Yue指標進行分類。
4. 選用統計及機器學習模型進行分析。

研究結果：
1. 四大報頭條標題及內文的用字風格不完全相同。
2. 標題的Jaccard指標將同時期報導放在同一群，Yue指標將四大報分成三群。
3. 內文分析發現《自由時報》傾向政治新聞，《蘋果日報》傾向社會新聞。
4. 使用常見詞彙作為解釋變數的統計及機器學習模型，都能準確地區隔《自由時報》或《蘋果日報》。",num,292,15,116,研究動機 媒體 同一 主題 報導 經常 明顯 差異 想 比較 臺灣 四大報 報導 風格 研究目的 瞭解 四大報 報導 風格 是否 完全 相同 分析 相異 處 研究方法 選取 每天 頭版頭條 新聞 資料 期間 為 2012 年 2018 年 比較 四大報 報導 標題 內文 常用 詞彙 句長 標點 虛字 語言 特徵 分析 風格 是否 不同 使用 Jaccard 指標 Yue 指標 進行 分類 選用 統計 機器 學習 模型 進行 分析 研究結果 四大報 頭條 標題 內文 用字 風格 完全 相同 標題 Jaccard 指標 將同 時期 報導 放在 一羣 Yue 指標 四大報 分成 三 羣 內文 分析 發現 自由時報 傾向 政治 新聞 蘋果日報 傾向 社會 新聞 使用 常見 詞彙 作為 解釋 變數 統計 機器 學習 模型 準確 地區 隔 自由時報 蘋果日報 
15,"研究動機：
- 媒體對同一主題的報導經常有明顯差異，希望了解不同報紙的報導風格與特點。

研究目的：
- 比較臺灣四大報《蘋果日報》、《自由時報》、《聯合報》、《中國時報》的報導風格。
- 探討不同報紙的常用詞彙、句長、標點、虛字等特徵，以了解其報導風格的差異。
- 利用統計及機器學習模型將《自由時報》或《蘋果日報》區分出來。

研究方法：
- 選取每天頭版頭條新聞，資料期間為2012年至2018年，標題涵蓋四大報，內文分析僅有《蘋果日報》、《自由時報》。
- 進行常用詞彙、句長、標點、虛字等特徵分析。
- 利用Jaccard指標及Yue指標分群進行風格比較。
- 利用統計及機器學習模型區分出《自由時報》或《蘋果日報》。

研究結果：
- 四大報頭條標題及內文的用字風格不完全相同，其中標題的Jaccard指標將同時期報導放在同一群，Yue指標將四大報分成三群。
- 《自由時報》傾向政治新聞，《蘋果日報》傾向社會新聞，以能夠代表兩報的常見詞彙為解釋變數，統計及機器學習模型都能準確地區隔《自由時報》或《蘋果日報》。",point,364,14,140,研究動機 媒體 同一 主題 報導 經常 明顯 差異 希望 瞭解 不同 報紙 報導 風格 特點 研究目的 比較 臺灣 四大報 蘋果日報 自由時報 聯合報 中國時報 報導 風格 探討 不同 報紙 常用 詞彙 句長 標點 虛字 特徵 瞭解 報導 風格 差異 利用 統計 機器 學習 模型 自由時報 蘋果日報 區分 研究方法 選取 每天 頭版頭條 新聞 資料 期間 為 2012 年 2018 年 標題 涵蓋 四大報 內文 分析 僅有 蘋果日報 自由時報 進行 常用 詞彙 句長 標點 虛字 特徵分析 利用 Jaccard 指標 Yue 指標 分 羣 進行 風格 比較 利用 統計 機器 學習 模型 區分 出 自由時報 蘋果日報 研究結果 四大報 頭條 標題 內文 用字 風格 完全 相同 標題 Jaccard 指標 將同 時期 報導 放在 一羣 Yue 指標 四大報 分成 三 羣 自由時報 傾向 政治 新聞 蘋果日報 傾向 社會 新聞 能夠 代表 兩報 常見 詞彙 為 解釋 變數 統計 機器 學習 模型 準確 地區 隔 自由時報 蘋果日報 
16,"研究動機：
- 媒體對同一主題的報導經常存在差異，想要比較四大報的報導風格。

研究目的：
- 比較臺灣四大報《蘋果日報》、《自由時報》、《聯合報》、《中國時報》的報導風格。
- 分析常用詞彙、句長、標點、虛字等元素的使用情況。
- 比較頭條標題與內文風格的差異。
- 探討可能影響風格差異的因素。

研究方法：
- 選取每日頭版頭條新聞作為研究對象。
- 資料期間為2012年至2018年。
- 分析常用詞彙、句長、標點及虛字等元素的使用情況。
- 使用Jaccard指標、Yue指標等統計方法將同期報導放在同一群或分成多個群。
- 針對《自由時報》、《蘋果日報》的內文，使用統計及機器學習模型區隔。

研究結果：
- 四大報頭條標題及內文的用字風格不完全相同。
- 標題的Jaccard指標將同時期報導放在同一群，Yue指標將四大報分成三群。
- 《自由時報》傾向報導政治新聞，而《蘋果日報》則傾向社會新聞。
- 頭條內文僅有《蘋果日報》、《自由時報》；使用常見詞彙作為解釋變數，統計及機器學習模型能夠區隔出兩報的內容。",point,359,19,143,研究動機 媒體 同一 主題 報導 經常 存在 差異 想要 比較 四大報 報導 風格 研究目的 比較 臺灣 四大報 蘋果日報 自由時報 聯合報 中國時報 報導 風格 分析 常用 詞彙 句長 標點 虛字 元素 使用 情況 比較 頭條 標題 內文 風格 差異 探討 可能 影響 風格 差異 因素 研究方法 選取 每日 頭版頭條 新聞 作為 研究 對象 資料 期間 為 2012 年 2018 年 分析 常用 詞彙 句長 標點 虛字 元素 使用 情況 使用 Jaccard 指標 Yue 指標 統計 方法 同期 報導 放在 一羣 分成 多個 羣 自由時報 蘋果日報 內文 使用 統計 機器 學習 模型 區隔 研究結果 四大報 頭條 標題 內文 用字 風格 完全 相同 標題 Jaccard 指標 將同 時期 報導 放在 一羣 Yue 指標 四大報 分成 三 羣 自由時報 傾向 報導 政治 新聞 蘋果日報 傾向 社會 新聞 頭條 內文 僅有 蘋果日報 自由時報 使用 常見 詞彙 作為 解釋 變數 統計 機器 學習 模型 能夠 區隔 出 兩報 內容 
17,"研究動機：報導風格的不同可能影響媒體傳遞的訊息及讀者對該主題的理解。

研究目的：比較臺灣四大報的報導風格差異，探討其可能影響到媒體訊息傳遞的效果。

研究方法：選取每天頭版頭條新聞，資料期間為2012年至2018年。採用常用詞彙、句長、標點、虛字等方面的分析方法，利用Jaccard指標及Yue指標進行分群比較，並以統計及機器學習模型進一步區隔不同報紙的報導風格。

研究結果：四大報頭條標題及內文的用字風格不完全相同，其中標題的Jaccard指標將同時期報導放在同一群，Yue指標將四大報分成三群。內文分析發現《自由時報》傾向政治新聞，《蘋果日報》傾向社會新聞，以常見詞彙為解釋變數的統計及機器學習模型能準確地區隔不同報紙的報導風格。",none,288,6,115,研究動機 報導 風格 不同 可能 影響 媒體 傳遞 訊息 讀者 主題 理解 研究目的 比較 臺灣 四大報 報導 風格 差異 探討 可能 影響 媒體 訊息 傳遞 效果 研究方法 選取 每天 頭版頭條 新聞 資料 期間 為 2012 年 2018 年 採用 常用 詞彙 句長 標點 虛字 方面 分析方法 利用 Jaccard 指標 Yue 指標 進行 分 羣 比較 統計 機器 學習 模型 進一步 區隔 不同 報紙 報導 風格 研究結果 四大報 頭條 標題 內文 用字 風格 完全 相同 標題 Jaccard 指標 將同 時期 報導 放在 一羣 Yue 指標 四大報 分成 三 羣 內文 分析 發現 自由時報 傾向 政治 新聞 蘋果日報 傾向 社會 新聞 常見 詞彙 為 解釋 變數 統計 機器 學習 模型 準確 地區 隔 不同 報紙 報導 風格 
18,"研究動機：
- 媒體對同一主題的報導經常有明顯差異，想要探討這些差異是否呈現在報紙的報導風格上。

研究目的：
- 比較臺灣四大報的報導風格，著重分析常用詞彙、句長、標點、虛字等方面的變化。
- 探討報紙的標題和內文在用字風格上的異同。

研究方法：
- 選取每天頭版頭條新聞，時間範圍為2012年至2018年。
- 分析常用詞彙、句長、標點、虛字等風格特徵。
- 使用Jaccard指標和Yue指標將同時期報導分群。
- 以能夠代表兩報的常見詞彙為解釋變數，使用統計及機器學習模型區隔《自由時報》或《蘋果日報》。

研究結果：
- 四大報頭條標題及內文的用字風格不完全相同，其中標題的Jaccard指標將同時期報導放在同一群，Yue指標將四大報分成三群。
- 內文分析發現《自由時報》傾向政治新聞，《蘋果日報》傾向社會新聞。
- 統計及機器學習模型都能準確地區隔《自由時報》或《蘋果日報》。",point,321,14,126,研究動機 媒體 同一 主題 報導 經常 明顯 差異 想要 探討 差異 是否 呈現 報紙 報導 風格 研究目的 比較 臺灣 四大報 報導 風格 著重 分析 常用 詞彙 句長 標點 虛字 方面 變化 探討 報紙 標題 內文 用字 風格 異同 研究方法 選取 每天 頭版頭條 新聞 時間 範圍 為 2012 年 2018 年 分析 常用 詞彙 句長 標點 虛字 風格特徵 使用 Jaccard 指標 Yue 指標 將同 時期 報導 分 羣 能夠 代表 兩報 常見 詞彙 為 解釋 變數 使用 統計 機器 學習 模型 區隔 自由時報 蘋果日報 研究結果 四大報 頭條 標題 內文 用字 風格 完全 相同 標題 Jaccard 指標 將同 時期 報導 放在 一羣 Yue 指標 四大報 分成 三 羣 內文 分析 發現 自由時報 傾向 政治 新聞 蘋果日報 傾向 社會 新聞 統計 機器 學習 模型 準確 地區 隔 自由時報 蘋果日報 
19,"研究動機：
- 媒體對同一主題的報導經常有明顯差異，本研究希望探討不同報社的報導風格及其特徵。

研究目的：
- 比較臺灣四大報《蘋果日報》、《自由時報》、《聯合報》、《中國時報》的報導風格。
- 分析常用詞彙、句長、標點、虛字等因素對報導風格的影響。
- 了解四大報頭條標題及內文的用字風格。
- 探討影響報導風格的因素。

研究方法：
- 選取每天頭版頭條新聞，資料期間為2012年至2018年。
- 分析常用詞彙、句長、標點、虛字等因素對報導風格的影響。
- 應用Jaccard指標及Yue指標比較四大報頭條標題及內文的用字風格。
- 以能夠代表兩報的常見詞彙為解釋變數，使用統計及機器學習模型進行分析。

研究結果：
- 四大報頭條標題及內文的用字風格不完全相同。
- 標題的Jaccard指標將同時期報導放在同一群，Yue指標將四大報分成三群。
- 內文分析發現《自由時報》傾向政治新聞，《蘋果日報》傾向社會新聞。
- 統計及機器學習模型都能準確地區隔《自由時報》或《蘋果日報》。",point,353,17,140,研究動機 媒體 同一 主題 報導 經常 明顯 差異 研究 希望 探討 不同 報社 報導 風格 特徵 研究目的 比較 臺灣 四大報 蘋果日報 自由時報 聯合報 中國時報 報導 風格 分析 常用 詞彙 句長 標點 虛字 因素 報導 風格 影響 瞭解 四大報 頭條 標題 內文 用字 風格 探討 影響 報導 風格 因素 研究方法 選取 每天 頭版頭條 新聞 資料 期間 為 2012 年 2018 年 分析 常用 詞彙 句長 標點 虛字 因素 報導 風格 影響 應用 Jaccard 指標 Yue 指標 比較 四大報 頭條 標題 內文 用字 風格 能夠 代表 兩報 常見 詞彙 為 解釋 變數 使用 統計 機器 學習 模型 進行 分析 研究結果 四大報 頭條 標題 內文 用字 風格 完全 相同 標題 Jaccard 指標 將同 時期 報導 放在 一羣 Yue 指標 四大報 分成 三 羣 內文 分析 發現 自由時報 傾向 政治 新聞 蘋果日報 傾向 社會 新聞 統計 機器 學習 模型 準確 地區 隔 自由時報 蘋果日報 
20,"研究動機：
1. 媒體對同一主題報導差異大，想了解可能的報導風格差異。

研究目的：
1. 比較臺灣四大報報導風格差異。
2. 基於報導風格差異，試圖區隔出不同報紙。

研究方法：
1. 選取每天頭版頭條新聞，資料期間為2012年至2018年。
2. 分析常用詞彙、句長、標點、虛字等語言特徵。
3. 使用Jaccard指標及Yue指標作為集群分析方法。

研究結果：
1. 四大報頭條標題及內文的用字風格不完全相同。
2. 標題的Jaccard指標將同時期報導放在同一群，Yue指標將四大報分成三群。
3. 內文分析發現《自由時報》傾向政治新聞，《蘋果日報》傾向社會新聞，以常見詞彙為解釋變數，統計及機器學習模型都能區隔出《自由時報》或《蘋果日報》。",num,253,13,102,研究動機 媒體 同一 主題 報導 差異 想 了解 可能 報導 風格 差異 研究目的 比較 臺灣 四大報 報導 風格 差異 報導 風格 差異 試圖 區隔 出 不同 報紙 研究方法 選取 每天 頭版頭條 新聞 資料 期間 為 2012 年 2018 年 分析 常用 詞彙 句長 標點 虛字 語言 特徵 使用 Jaccard 指標 Yue 指標 作為 集羣 分析方法 研究結果 四大報 頭條 標題 內文 用字 風格 完全 相同 標題 Jaccard 指標 將同 時期 報導 放在 一羣 Yue 指標 四大報 分成 三 羣 內文 分析 發現 自由時報 傾向 政治 新聞 蘋果日報 傾向 社會 新聞 常見 詞彙 為 解釋 變數 統計 機器 學習 模型 區隔 出 自由時報 蘋果日報 
21,"研究動機：
媒體在報導同一主題時，風格有所差異，想探究此現象背後的原因。

研究目的：
比較四大報《蘋果日報》、《自由時報》、《聯合報》、《中國時報》的報導風格，分析其常用詞彙、句長、標點、虛字等詞彙特徵，探討不同報紙報導風格的差異。

研究方法：
選取每天頭版頭條新聞，資料期間為2012年至2018年，進行常用詞彙、句長、標點、虛字等詞彙特徵分析，以Jaccard指標和Yue指標來區分四大報的報導風格，並使用統計與機器學習模型進行區分。

研究結果：
1. 四大報頭條標題及內文的用字風格不完全相同，標題的Jaccard指標將同時期報導放在同一群，Yue指標將四大報分成三群。
2. 內文分析發現《自由時報》傾向政治新聞，《蘋果日報》傾向社會新聞。
3. 透過統計和機器學習模型，能夠準確地區隔《自由時報》或《蘋果日報》的風格特徵。",num,301,10,118,研究動機 媒體 報導 同一 主題 時 風格 有所 差異 想 探究 現象 背後 原因 研究目的 比較 四大報 蘋果日報 自由時報 聯合報 中國時報 報導 風格 分析 常用 詞彙 句長 標點 虛字 詞彙 特徵 探討 不同 報紙 報導 風格 差異 研究方法 選取 每天 頭版頭條 新聞 資料 期間 為 2012 年 2018 年 進行 常用 詞彙 句長 標點 虛字 詞彙 特徵分析 Jaccard 指標 Yue 指標 區分 四大報 報導 風格 使用 統計 機器 學習 模型 進行 區分 研究結果 四大報 頭條 標題 內文 用字 風格 完全 相同 標題 Jaccard 指標 將同 時期 報導 放在 一羣 Yue 指標 四大報 分成 三 羣 內文 分析 發現 自由時報 傾向 政治 新聞 蘋果日報 傾向 社會 新聞 透過 統計 機器 學習 模型 能夠 準確 地區 隔 自由時報 蘋果日報 風格特徵 
22,"研究動機：
- 媒體對同一主題的報導經常有明顯差異，想要探討報紙報導風格的差異。

研究目的：
- 比較臺灣四大報《蘋果日報》、《自由時報》、《聯合報》、《中國時報》的報導風格。
- 探討四大報的頭條標題及內文用字風格是否相同。
- 統計及機器學習 模型都能否區隔出《自由時報》或《蘋果日報》。

研究方法：
- 選取每天頭版頭條新聞，資料期間為2012年至2018年，其中頭條標題涵蓋四大報，但頭條內文僅有《蘋果日報》、《自由時報》。
- 分析常用詞彙、句長、標點、虛字等因素進行比較。
- 使用Jaccard指標及Yue指標將報導放成不同的群組。
- 使用統計及機器學習模型區隔《自由時報》或《蘋果日報》。

研究結果：
- 發現四大報的頭條標題及內文的用字風格不完全相同，其中標題的Jaccard指標將同時期報導放在同一群，Yue指標將四大報分成三群。
- 內文分析發現《自由時報》傾向政治新聞，《蘋果日報》傾向社會新聞。
- 能夠使用常見詞彙為解釋變數的統計及機器學習模型準確地區隔出《自由時報》或《蘋果日報》。",point,364,15,140,研究動機 媒體 同一 主題 報導 經常 明顯 差異 想要 探討 報紙 報導 風格 差異 研究目的 比較 臺灣 四大報 蘋果日報 自由時報 聯合報 中國時報 報導 風格 探討 四大報 頭條 標題 內文 用字 風格 是否 相同 統計 機器 學習   模型 區隔 出 自由時報 蘋果日報 研究方法 選取 每天 頭版頭條 新聞 資料 期間 為 2012 年 2018 年 頭條 標題 涵蓋 四大報 頭條 內文 僅有 蘋果日報 自由時報 分析 常用 詞彙 句長 標點 虛字 因素 進行 比較 使用 Jaccard 指標 Yue 指標 報導 放成 不同 羣組 使用 統計 機器 學習 模型 區隔 自由時報 蘋果日報 研究結果 發現 四大報 頭條 標題 內文 用字 風格 完全 相同 標題 Jaccard 指標 將同 時期 報導 放在 一羣 Yue 指標 四大報 分成 三 羣 內文 分析 發現 自由時報 傾向 政治 新聞 蘋果日報 傾向 社會 新聞 能夠 使用 常見 詞彙 為 解釋 變數 統計 機器 學習 模型 準確 地區 隔 出 自由時報 蘋果日報 
